"","Genus","Species","Abbrev","Infraspecific","ID","Plant.Name.Index","TPL_version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific","Authority","New.ID","Typo","WFormat"
"851","Nauclea","orientalis",NA,"","kew-133249",TRUE,"1.1","Accepted","Rubiaceae","Nauclea","","orientalis","","(L.) L.","kew-133249",FALSE,FALSE
"852","Toddalia","asiatica",NA,"","kew-2514778",TRUE,"1.1","Accepted","Rutaceae","Toddalia","","asiatica","","(L.) Lam.","kew-2514778",FALSE,FALSE
"853",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"854","Dialium","sp.",NA,"","",FALSE,"1.1","","","Dialium","","sp.","","","",FALSE,FALSE
"855","Lindera","benzoin",NA,"","tro-17803774",TRUE,"1.1","Accepted","Lauraceae","Lindera","","benzoin","","(L.) Blume","tro-17803774",FALSE,FALSE
"856","Prunus","virginiana",NA,"","rjp-72",TRUE,"1.1","Accepted","Rosaceae","Prunus","","virginiana","","L.","rjp-72",FALSE,FALSE
"857","Viburnum","dentatum",NA,"","tro-6000338",TRUE,"1.1","Accepted","Adoxaceae","Viburnum","","dentatum","","L.","tro-6000338",FALSE,FALSE
"858","Rubus","spectabilis",NA,"","rjp-1093",TRUE,"1.1","Accepted","Rosaceae","Rubus","","spectabilis","","Pursh","rjp-1093",FALSE,FALSE
"859","Vaccinium","alaskaense",NA,"","tro-12302445",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","alaskaense","","Howell","tro-12302445",FALSE,FALSE
"860","Vaccinium","ovalifolium",NA,"","tro-12300675",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","ovalifolium","","Sm.","tro-12300675",FALSE,FALSE
"861","Rubus","spectabilis",NA,"","rjp-1093",TRUE,"1.1","Accepted","Rosaceae","Rubus","","spectabilis","","Pursh","rjp-1093",FALSE,FALSE
"862","Casuarina","pauper",NA,"","kew-2705510",TRUE,"1.1","Accepted","Casuarinaceae","Casuarina","","pauper","","F.Muell. ex L.A.S.Johnson","kew-2705510",FALSE,FALSE
"863","Enchylaena","tomentosa",NA,"","kew-2788736",TRUE,"1.1","Accepted","Amaranthaceae","Enchylaena","","tomentosa","","R.Br.","kew-2788736",FALSE,FALSE
"864","Eremophila","glabra",NA,"","kew-2792250",TRUE,"1.1","Accepted","Scrophulariaceae","Eremophila","","glabra","","(R.Br.) Ostenf.","kew-2792250",FALSE,FALSE
"865","Nitraria","billardierei",NA,"","kew-2382391",TRUE,"1.1","Unresolved","Nitrariaceae","Nitraria","","billardierei","","DC.","kew-2382391",FALSE,FALSE
"866","Juniperus","thurifera",NA,"","kew-2329479",TRUE,"1.1","Accepted","Cupressaceae","Juniperus","","thurifera","","L.","kew-2329479",FALSE,FALSE
"867","Elaeagnus","umbellata",NA,"","kew-2785255",TRUE,"1.1","Accepted","Elaeagnaceae","Elaeagnus","","umbellata","","Thunb.","kew-2785255",FALSE,FALSE
"868","Celastrus","orbiculatus",NA,"","kew-2707630",TRUE,"1.1","Accepted","Celastraceae","Celastrus","","orbiculatus","","Thunb.","kew-2707630",FALSE,FALSE
"869","Rosa","multiflora",NA,"","rjp-31471",TRUE,"1.1","Accepted","Rosaceae","Rosa","","multiflora","","Thunb.","rjp-31471",FALSE,FALSE
"870","Cipocereus","minensis",NA,"","kew-2721765",TRUE,"1.1","Accepted","Cactaceae","Cipocereus","","minensis","","(Werderm.) F.Ritter","kew-2721765",FALSE,FALSE
"871","Clidemia","urceolata",NA,"","tro-20300067",TRUE,"1.1","Accepted","Melastomataceae","Clidemia","","urceolata","","DC.","tro-20300067",FALSE,FALSE
"872","Miconia","holosericea",NA,"","tro-20302684",TRUE,"1.1","Accepted","Melastomataceae","Miconia","","holosericea","","(L.) DC.","tro-20302684",FALSE,FALSE
"873","Myrcia","sp.",NA,"","",FALSE,"1.1","","","Myrcia","","sp.","","","",FALSE,FALSE
"874","Psidium","sp.",NA,"","",FALSE,"1.1","","","Psidium","","sp.","","","",FALSE,FALSE
"875","Cordiera","sessilis",NA,"","kew-47130",TRUE,"1.1","Accepted","Rubiaceae","Cordiera","","sessilis","","(Vell.) Kuntze","kew-47130",FALSE,FALSE
"876","Psychotria","capitata",NA,"","kew-167524",TRUE,"1.1","Accepted","Rubiaceae","Psychotria","","capitata","","Ruiz & Pav.","kew-167524",FALSE,FALSE
"877","Phoradendron","crassifolium",NA,"","kew-2545642",TRUE,"1.1","Accepted","Santalaceae","Phoradendron","","crassifolium","","(Pohl ex DC.) Eichler","kew-2545642",FALSE,FALSE
"878","Psidium","cattleianum",NA,"","kew-166659",TRUE,"1.1","Accepted","Myrtaceae","Psidium","","cattleianum","","Afzel. ex Sabine","kew-166659",FALSE,FALSE
"879","Clidemia","hirta",NA,"","tro-20302133",TRUE,"1.1","Accepted","Melastomataceae","Clidemia","","hirta","","(L.) D. Don","tro-20302133",FALSE,FALSE
"880","Schinus","terebinthifoius",NA,"","",FALSE,"1.1","","","Schinus","","terebinthifoius","","","",FALSE,FALSE
"881","Hedychium","gardnerianum",NA,"","kew-248143",TRUE,"1.1","Accepted","Zingiberaceae","Hedychium","","gardnerianum","","Sheppard ex Ker Gawl.","kew-248143",FALSE,FALSE
"882","Miconia","calvescens",NA,"","tro-20300144",TRUE,"1.1","Accepted","Melastomataceae","Miconia","","calvescens","","DC.","tro-20300144",FALSE,FALSE
"883","Leucaena","leucocephala",NA,"","ild-105",TRUE,"1.1","Accepted","Leguminosae","Leucaena","","leucocephala","","(Lam.) de Wit","ild-105",FALSE,FALSE
"884","Schefflera","actinophylla",NA,"","kew-186973",TRUE,"1.1","Accepted","Araliaceae","Schefflera","","actinophylla","","(Endl.) Harms","kew-186973",FALSE,FALSE
"885","Ardisia","elliptica",NA,"","kew-2647897",TRUE,"1.1","Accepted","Primulaceae","Ardisia","","elliptica","","Thunb.","kew-2647897",FALSE,FALSE
"886","Morella","faya",NA,"","tro-50149233",TRUE,"1.1","Accepted","Myricaceae","Morella","","faya","","(Aiton) Wilbur","tro-50149233",FALSE,FALSE
"887","Lantana","camara",NA,"","kew-107934",TRUE,"1.1","Accepted","Verbenaceae","Lantana","","camara","","L.","kew-107934",FALSE,FALSE
"888","Spathodea","campanulatat",NA,"","kew-318309",TRUE,"1.1","Accepted","Bignoniaceae","Spathodea","","campanulata","","P.Beauv.","kew-318309",TRUE,FALSE
"889","Urochloa","maxima",NA,"","kew-449503",TRUE,"1.1","Synonym","Poaceae","Panicum","","maximum","","Jacq.","kew-429196",FALSE,FALSE
"890","Prosopis","pallida",NA,"","ild-31052",TRUE,"1.1","Accepted","Leguminosae","Prosopis","","pallida","","(Willd.) Kunth","ild-31052",FALSE,FALSE
"891","Rubus","rosifolius",NA,"","rjp-4236",TRUE,"1.1","Accepted","Rosaceae","Rubus","","rosifolius","","Sm.","rjp-4236",FALSE,FALSE
"892","Citharexylum","caudatum",NA,"","kew-41150",TRUE,"1.1","Accepted","Verbenaceae","Citharexylum","","caudatum","","L.","kew-41150",FALSE,FALSE
"893","Ficus","microcarpa",NA,"","kew-2811321",TRUE,"1.1","Accepted","Moraceae","Ficus","","microcarpa","","L.f.","kew-2811321",FALSE,FALSE
"894","Passiflora","suberosa",NA,"","kew-2560211",TRUE,"1.1","Accepted","Passifloraceae","Passiflora","","suberosa","","L.","kew-2560211",FALSE,FALSE
"895","Buddleia","asiatica",NA,"","",FALSE,"1.1","","","Buddleia","","asiatica","","","",FALSE,FALSE
"896","Syzygium","cumini",NA,"","kew-199476",TRUE,"1.1","Accepted","Myrtaceae","Syzygium","","cumini","","(L.) Skeels","kew-199476",FALSE,FALSE
"897","Aleurites","moluccana",NA,"","kew-5934",TRUE,"1.1","Accepted","Euphorbiaceae","Aleurites","","moluccanus","","(L.) Willd.","kew-5934",TRUE,FALSE
"898","Coffea","arabica",NA,"","kew-45400",TRUE,"1.1","Accepted","Rubiaceae","Coffea","","arabica","","L.","kew-45400",FALSE,FALSE
"899","Cinnamomum","burmanii",NA,"","kew-2721172",TRUE,"1.1","Accepted","Lauraceae","Cinnamomum","","burmanni","","(Nees & T.Nees) Blume","kew-2721172",TRUE,FALSE
"900","BIschofia","javanica",NA,"","kew-22243",TRUE,"1.1","Accepted","Phyllanthaceae","Bischofia","","javanica","","Blume","kew-22243",FALSE,FALSE
"901","Casuarina","equisetifolia",NA,"","kew-2705446",TRUE,"1.1","Accepted","Casuarinaceae","Casuarina","","equisetifolia","","L.","kew-2705446",FALSE,FALSE
"902","Setaria","palmifolia",NA,"","kew-442588",TRUE,"1.1","Accepted","Poaceae","Setaria","","palmifolia","","(J.Koenig) Stapf","kew-442588",FALSE,FALSE
"903","Diospyros","virginiana",NA,"","kew-2770719",TRUE,"1.1","Accepted","Ebenaceae","Diospyros","","virginiana","","L.","kew-2770719",FALSE,FALSE
"904","Psidium","guajava",NA,"","kew-166741",TRUE,"1.1","Accepted","Myrtaceae","Psidium","","guajava","","L.","kew-166741",FALSE,FALSE
"905","Eugenia","dysenterica",NA,"","kew-75100",TRUE,"1.1","Accepted","Myrtaceae","Eugenia","","dysenterica","","DC.","kew-75100",FALSE,FALSE
"906","Hancornia","speciosa",NA,"","kew-96116",TRUE,"1.1","Accepted","Apocynaceae","Hancornia","","speciosa","","Gomes","kew-96116",FALSE,FALSE
"907","Annona","crassiflora",NA,"","kew-2640830",TRUE,"1.1","Accepted","Annonaceae","Annona","","crassiflora","","Mart.","kew-2640830",FALSE,FALSE
"908","Caryocar","brasiliense",NA,"","kew-34625",TRUE,"1.1","Accepted","Caryocaraceae","Caryocar","","brasiliense","","A.St.-Hil.","kew-34625",FALSE,FALSE
"909","Hymenaea","stignocarpa",NA,"","ild-19780",TRUE,"1.1","Accepted","Leguminosae","Hymenaea","","stigonocarpa","","Hayne","ild-19780",TRUE,FALSE
"910","Passiflora","edulis",NA,"","kew-2559735",TRUE,"1.1","Accepted","Passifloraceae","Passiflora","","edulis","","Sims","kew-2559735",FALSE,FALSE
"911","Solanum","lycocarpum",NA,"","tro-29600117",TRUE,"1.1","Accepted","Solanaceae","Solanum","","lycocarpum","","A. St.-Hil.","tro-29600117",FALSE,FALSE
"912","Solanum","palinacanthum",NA,"","tro-29600132",TRUE,"1.1","Accepted","Solanaceae","Solanum","","palinacanthum","","Dunal","tro-29600132",FALSE,FALSE
"913","Spondias","tuberosa",NA,"","kew-2480663",TRUE,"1.1","Accepted","Anacardiaceae","Spondias","","tuberosa","","Arruda","kew-2480663",FALSE,FALSE
"914","Spondias","purpurea",NA,"","kew-2480722",TRUE,"1.1","Accepted","Anacardiaceae","Spondias","","purpurea","","L.","kew-2480722",FALSE,FALSE
"915","Talisia","esculenta",NA,"","tro-28601634",TRUE,"1.1","Accepted","Sapindaceae","Talisia","","esculenta","","(A. St.-Hil.) Radlk.","tro-28601634",FALSE,FALSE
"916","Sclerocarya","birrea",NA,"","kew-2479830",TRUE,"1.1","Accepted","Anacardiaceae","Sclerocarya","","birrea","","(A.Rich.) Hochst.","kew-2479830",FALSE,FALSE
"917","Sclerocarya","caffra",NA,"","kew-2479833",TRUE,"1.1","Synonym","Anacardiaceae","Sclerocarya","","birrea","caffra","subsp.","kew-2479831",FALSE,FALSE
"918","Sclerocarya","birrea",NA,"","kew-2479830",TRUE,"1.1","Accepted","Anacardiaceae","Sclerocarya","","birrea","","(A.Rich.) Hochst.","kew-2479830",FALSE,FALSE
"919","Ceratonia","siliqua",NA,"","ild-1158",TRUE,"1.1","Accepted","Leguminosae","Ceratonia","","siliqua","","L.","ild-1158",FALSE,FALSE
"920","Eriobotrya","japonica",NA,"","rjp-1354",TRUE,"1.1","Accepted","Rosaceae","Eriobotrya","","japonica","","(Thunb.) Lindl.","rjp-1354",FALSE,FALSE
"921","Ficus","carica",NA,"","kew-2809827",TRUE,"1.1","Accepted","Moraceae","Ficus","","carica","","L.","kew-2809827",FALSE,FALSE
"922","Morus","nigra",NA,"","kew-2501426",TRUE,"1.1","Accepted","Moraceae","Morus","","nigra","","L.","kew-2501426",FALSE,FALSE
"923","Arbutus","andrachne",NA,"","kew-2646651",TRUE,"1.1","Accepted","Ericaceae","Arbutus","","andrachne","","L.","kew-2646651",FALSE,FALSE
"924","Ziziphus-christi","spina-christi",NA,"","",FALSE,"1.1","","","Ziziphus-christi","","spina-christi","","","",FALSE,FALSE
"925","Rubus","ulmifolius",NA,"","rjp-12",TRUE,"1.1","Accepted","Rosaceae","Rubus","","ulmifolius","","Schott","rjp-12",FALSE,FALSE
"926","Rubia","peregrina",NA,"","kew-180363",TRUE,"1.1","Accepted","Rubiaceae","Rubia","","peregrina","","L.","kew-180363",FALSE,FALSE
"927","Asparagus","acutifolius",NA,"","kew-274916",TRUE,"1.1","Accepted","Asparagaceae","Asparagus","","acutifolius","","L.","kew-274916",FALSE,FALSE
"928","Osyris","alba",NA,"","kew-2396411",TRUE,"1.1","Accepted","Santalaceae","Osyris","","alba","","L.","kew-2396411",FALSE,FALSE
"929","Phillyrea","sp.",NA,"","",FALSE,"1.1","","","Phillyrea","","sp.","","","",FALSE,FALSE
"930","Phytolacca","americana",NA,"","kew-2562777",TRUE,"1.1","Accepted","Phytolaccaceae","Phytolacca","","americana","","L.","kew-2562777",FALSE,FALSE
"931","Tamarindus","indica",NA,"","ild-1720",TRUE,"1.1","Accepted","Leguminosae","Tamarindus","","indica","","L.","ild-1720",FALSE,FALSE
"932","Solanum","mauritianum",NA,"","tro-29600120",TRUE,"1.1","Accepted","Solanaceae","Solanum","","mauritianum","","Scop.","tro-29600120",FALSE,FALSE
"933","Cinnamomum","camphora",NA,"","kew-2721183",TRUE,"1.1","Accepted","Lauraceae","Cinnamomum","","camphora","","(L.) J.Presl","kew-2721183",FALSE,FALSE
"934","Lantana","camara",NA,"","kew-107934",TRUE,"1.1","Accepted","Verbenaceae","Lantana","","camara","","L.","kew-107934",FALSE,FALSE
"935","Psidium","guajava",NA,"","kew-166741",TRUE,"1.1","Accepted","Myrtaceae","Psidium","","guajava","","L.","kew-166741",FALSE,FALSE
"936","Annona","glabra",NA,"","kew-2640872",TRUE,"1.1","Accepted","Annonaceae","Annona","","glabra","","L.","kew-2640872",FALSE,FALSE
"937","Vaccinium","cylindraceum",NA,"","kew-2458935",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","cylindraceum","","Sm.","kew-2458935",FALSE,FALSE
"938","Agrostemma","githago",NA,"","kew-2626726",TRUE,"1.1","Accepted","Caryophyllaceae","Agrostemma","","githago","","L.","kew-2626726",FALSE,FALSE
"939","Brassica","napus",NA,"","kew-2682380",TRUE,"1.1","Accepted","Brassicaceae","Brassica","","napus","","L.","kew-2682380",FALSE,FALSE
"940","Camelina","sativa",NA,"","kew-2694405",TRUE,"1.1","Accepted","Brassicaceae","Camelina","","sativa","","(L.) Crantz","kew-2694405",FALSE,FALSE
"941","Melilotus","albus",NA,"","ild-7888",TRUE,"1.1","Accepted","Leguminosae","Melilotus","","albus","","Medik.","ild-7888",FALSE,FALSE
"942","Valerianella","locusta",NA,"","kew-2463641",TRUE,"1.1","Accepted","Caprifoliaceae","Valerianella","","locusta","","(L.) Laterr.","kew-2463641",FALSE,FALSE
"943","Podophyllum","peltatum",NA,"","kew-2412818",TRUE,"1.1","Accepted","Berberidaceae","Podophyllum","","peltatum","","L.","kew-2412818",FALSE,FALSE
"944","Antrocaryon","klaineanum",NA,"","kew-2643076",TRUE,"1.1","Accepted","Anacardiaceae","Antrocaryon","","klaineanum","","Pierre","kew-2643076",FALSE,FALSE
"945","Pseudospondias","longifolia",NA,"","kew-2407086",TRUE,"1.1","Accepted","Anacardiaceae","Pseudospondias","","longifolia","","Engl.","kew-2407086",FALSE,FALSE
"946","Pseudospondias","microcarpa",NA,"","kew-2407084",TRUE,"1.1","Accepted","Anacardiaceae","Pseudospondias","","microcarpa","","(A.Rich.) Engl.","kew-2407084",FALSE,FALSE
"947","Trichoscypha","acuminata",NA,"","kew-2435121",TRUE,"1.1","Accepted","Anacardiaceae","Trichoscypha","","acuminata","","Engl.","kew-2435121",FALSE,FALSE
"948","Myrianthus","arboreus",NA,"","kew-2369488",TRUE,"1.1","Accepted","Urticaceae","Myrianthus","","arboreus","","P.Beauv.","kew-2369488",FALSE,FALSE
"949","Isolatocereus","dumortieri",NA,"","tro-5107511",TRUE,"1.1","Accepted","Cactaceae","Isolatocereus","","dumortieri","","(Scheidw.) Backeb.","tro-5107511",FALSE,FALSE
"950","Mimusops","coriacea",NA,"","kew-128429",TRUE,"1.1","Accepted","Sapotaceae","Mimusops","","coriacea","","(A.DC.) Miq.","kew-128429",FALSE,FALSE
"951","Lantana","camara",NA,"","kew-107934",TRUE,"1.1","Accepted","Verbenaceae","Lantana","","camara","","L.","kew-107934",FALSE,FALSE
"952","Veitchia","merrillii",NA,"","kew-212035",TRUE,"1.1","Synonym","Arecaceae","Adonidia","","merrillii","","(Becc.) Becc.","kew-3315",FALSE,FALSE
"953","Wikstroemia","indica",NA,"","tro-32000565",TRUE,"1.1","Accepted","Thymelaeaceae","Wikstroemia","","indica","","(L.) C.A. Mey.","tro-32000565",FALSE,FALSE
"954",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"955",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"956",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"957",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"958",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"959",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"960",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"961",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"962",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"963",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"964",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"965",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"966",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"967",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"968",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"969",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"970",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"971",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"972",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"973",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"974",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"975",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"976",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"977",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"978",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"979",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"980",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"981",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"982",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"983",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"984",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"985",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"986",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"987",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"988",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"989",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"990",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"991",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"992",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"993",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"994",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"995",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"996",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"997",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"998",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"999",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"1000",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"1001",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"1002",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"1003",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"1004",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"1005",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
"1006",NA,NA,NA,"","",FALSE,"1.1","","",NA,"",NA,"","","",FALSE,FALSE
